frame,x,y,z,w,active,r,u,v,ch
9,7,5,8,1,0,3,127,0,0x19
9,7,5,9,1,0,4,46,45,0x19
9,7,6,1,1,0,4,41,40,0x19
9,7,6,2,1,0,3,116,0,0x19
9,7,6,3,1,1,2,239,12,0x19
9,7,6,4,1,0,1,311,12,0x19
9,7,6,5,1,0,1,333,10,0x19
9,7,6,6,1,0,1,311,12,0x19
9,7,6,7,1,1,2,239,12,0x19
9,7,6,8,1,0,3,116,0,0x19
9,7,6,9,1,0,4,41,40,0x19
9,7,7,1,1,0,4,29,29,0x19
9,7,7,2,1,0,3,84,0,0x19
9,7,7,3,1,1,2,180,12,0x19
9,7,7,4,1,1,2,239,12,0x19
9,7,7,5,1,1,2,263,12,0x19
9,7,7,6,1,1,2,239,12,0x19
9,7,7,7,1,1,2,180,12,0x19
9,7,7,8,1,0,3,84,0,0x19
9,7,7,9,1,0,4,29,29,0x19
9,7,8,2,1,0,4,36,35,0x19
9,7,8,3,1,0,3,84,0,0x19
9,7,8,4,1,0,3,116,0,0x19
9,7,8,5,1,0,3,127,0,0x19
9,7,8,6,1,0,3,116,0,0x19
9,7,8,7,1,0,3,84,0,0x19
9,7,8,8,1,0,4,36,35,0x19
9,7,9,3,1,0,4,29,29,0x19
9,7,9,4,1,0,4,41,40,0x19
9,7,9,5,1,0,4,46,45,0x19
9,7,9,6,1,0,4,41,40,0x19
9,7,9,7,1,0,4,29,29,0x19
9,8,1,3,1,0,4,28,28,0x19
9,8,1,4,1,0,4,40,39,0x19
9,8,1,5,1,0,4,44,43,0x19
9,8,1,6,1,0,4,40,39,0x19
9,8,1,7,1,0,4,28,28,0x19
9,8,2,2,1,0,4,35,34,0x19
9,8,2,3,1,0,3,82,0,0x19
9,8,2,4,1,0,3,114,0,0x19
9,8,2,5,1,0,3,124,0,0x19
9,8,2,6,1,0,3,114,0,0x19
9,8,2,7,1,0,3,82,0,0x19
9,8,2,8,1,0,4,35,34,0x19
9,8,3,1,1,0,4,28,28,0x19
9,8,3,2,1,0,3,82,0,0x19
9,8,3,3,1,1,2,174,11,0x19
9,8,3,4,1,1,2,236,12,0x19
9,8,3,5,1,1,2,253,12,0x19
9,8,3,6,1,1,2,236,12,0x19
9,8,3,7,1,1,2,174,11,0x19
9,8,3,8,1,0,3,82,0,0x19
9,8,3,9,1,0,4,28,28,0x19
9,8,4,1,1,0,4,40,39,0x19
9,8,4,2,1,0,3,114,0,0x19
9,8,4,3,1,1,2,236,12,0x19
9,8,4,4,1,0,1,306,10,0x19
9,8,4,5,1,0,1,330,11,0x19
9,8,4,6,1,0,1,306,10,0x19
9,8,4,7,1,1,2,236,12,0x19
9,8,4,8,1,0,3,114,0,0x19
9,8,4,9,1,0,4,40,39,0x19
9,8,5,1,1,0,4,44,43,0x19
9,8,5,2,1,0,3,124,0,0x19
9,8,5,3,1,1,2,253,12,0x19
9,8,5,4,1,0,1,330,11,0x19
9,8,5,5,1,0,0,357,11,0x3F
9,8,5,6,1,0,1,330,11,0x19
9,8,5,7,1,1,2,253,12,0x19
9,8,5,8,1,0,3,124,0,0x19
9,8,5,9,1,0,4,44,43,0x19
9,8,6,1,1,0,4,40,39,0x19
9,8,6,2,1,0,3,114,0,0x19
9,8,6,3,1,1,2,236,12,0x19
9,8,6,4,1,0,1,306,10,0x19
9,8,6,5,1,0,1,330,11,0x19
9,8,6,6,1,0,1,306,10,0x19
9,8,6,7,1,1,2,236,12,0x19
9,8,6,8,1,0,3,114,0,0x19
9,8,6,9,1,0,4,40,39,0x19
9,8,7,1,1,0,4,28,28,0x19
9,8,7,2,1,0,3,82,0,0x19
9,8,7,3,1,1,2,174,11,0x19
9,8,7,4,1,1,2,236,12,0x19
9,8,7,5,1,1,2,253,12,0x19
9,8,7,6,1,1,2,236,12,0x19
9,8,7,7,1,1,2,174,11,0x19
9,8,7,8,1,0,3,82,0,0x19
9,8,7,9,1,0,4,28,28,0x19
9,8,8,2,1,0,4,35,34,0x19
9,8,8,3,1,0,3,82,0,0x19
9,8,8,4,1,0,3,114,0,0x19
9,8,8,5,1,0,3,124,0,0x19
9,8,8,6,1,0,3,114,0,0x19
9,8,8,7,1,0,3,82,0,0x19
9,8,8,8,1,0,4,35,34,0x19
9,8,9,3,1,0,4,28,28,0x19
9,8,9,4,1,0,4,40,39,0x19
9,8,9,5,1,0,4,44,43,0x19
9,8,9,6,1,0,4,40,39,0x19
9,8,9,7,1,0,4,28,28,0x19
9,9,1,3,1,0,4,20,20,0x19
9,9,1,4,1,0,4,31,31,0x19
9,9,1,5,1,0,4,35,34,0x19
9,9,1,6,1,0,4,31,31,0x19
9,9,1,7,1,0,4,20,20,0x19
9,9,2,2,1,0,4,29,29,0x19
9,9,2,3,1,0,3,63,0,0x19
9,9,2,4,1,0,3,91,0,0x19
9,9,2,5,1,0,3,101,0,0x19
9,9,2,6,1,0,3,91,0,0x19
9,9,2,7,1,0,3,63,0,0x19
9,9,2,8,1,0,4,29,29,0x19
9,9,3,1,1,0,4,20,20,0x19
9,9,3,2,1,0,3,63,0,0x19
9,9,3,3,1,0,3,127,0,0x19
9,9,3,4,1,1,2,194,11,0x19
9,9,3,5,1,1,2,218,11,0x19
9,9,3,6,1,1,2,194,11,0x19
9,9,3,7,1,0,3,127,0,0x19
9,9,3,8,1,0,3,63,0,0x19
9,9,3,9,1,0,4,20,20,0x19
9,9,4,1,1,0,4,31,31,0x19
9,9,4,2,1,0,3,91,0,0x19
9,9,4,3,1,1,2,194,11,0x19
9,9,4,4,1,0,1,266,11,0x19
9,9,4,5,1,0,1,290,12,0x19
9,9,4,6,1,0,1,266,11,0x19
9,9,4,7,1,1,2,194,11,0x19
9,9,4,8,1,0,3,91,0,0x19
9,9,4,9,1,0,4,31,31,0x19
9,9,5,1,1,0,4,35,34,0x19
9,9,5,2,1,0,3,101,0,0x19
9,9,5,3,1,1,2,218,11,0x19
9,9,5,4,1,0,1,290,12,0x19
9,9,5,5,1,0,1,311,13,0x19
9,9,5,6,1,0,1,290,12,0x19
9,9,5,7,1,1,2,218,11,0x19
9,9,5,8,1,0,3,101,0,0x19
9,9,5,9,1,0,4,35,34,0x19
9,9,6,1,1,0,4,31,31,0x19
9,9,6,2,1,0,3,91,0,0x19
9,9,6,3,1,1,2,194,11,0x19
9,9,6,4,1,0,1,266,11,0x19
9,9,6,5,1,0,1,290,12,0x19
9,9,6,6,1,0,1,266,11,0x19
9,9,6,7,1,1,2,194,11,0x19
9,9,6,8,1,0,3,91,0,0x19
9,9,6,9,1,0,4,31,31,0x19
9,9,7,1,1,0,4,20,20,0x19
9,9,7,2,1,0,3,63,0,0x19
9,9,7,3,1,0,3,127,0,0x19
9,9,7,4,1,1,2,194,11,0x19
9,9,7,5,1,1,2,218,11,0x19
9,9,7,6,1,1,2,194,11,0x19
9,9,7,7,1,0,3,127,0,0x19
9,9,7,8,1,0,3,63,0,0x19
9,9,7,9,1,0,4,20,20,0x19
9,9,8,2,1,0,4,29,29,0x19
9,9,8,3,1,0,3,63,0,0x19
9,9,8,4,1,0,3,91,0,0x19
9,9,8,5,1,0,3,101,0,0x19
9,9,8,6,1,0,3,91,0,0x19
9,9,8,7,1,0,3,63,0,0x19
9,9,8,8,1,0,4,29,29,0x19
9,9,9,3,1,0,4,20,20,0x19
9,9,9,4,1,0,4,31,31,0x19
9,9,9,5,1,0,4,35,34,0x19
9,9,9,6,1,0,4,31,31,0x19
9,9,9,7,1,0,4,20,20,0x19
9,10,1,4,1,0,4,17,17,0x19
9,10,1,5,1,0,4,21,21,0x19
9,10,1,6,1,0,4,17,17,0x19
9,10,2,2,1,0,4,15,15,0x19
9,10,2,3,1,0,4,31,31,0x19
9,10,2,4,1,0,4,52,51,0x19
9,10,2,5,1,0,3,62,0,0x19
9,10,2,6,1,0,4,52,51,0x19
9,10,2,7,1,0,4,31,31,0x19
9,10,2,8,1,0,4,15,15,0x19
9,10,3,2,1,0,4,31,31,0x19
9,10,3,3,1,0,3,71,0,0x19
9,10,3,4,1,0,3,109,0,0x19
9,10,3,5,1,0,3,123,0,0x19
9,10,3,6,1,0,3,109,0,0x19
9,10,3,7,1,0,3,71,0,0x19
9,10,3,8,1,0,4,31,31,0x19
9,10,4,1,1,0,4,17,17,0x19
9,10,4,2,1,0,4,52,51,0x19
9,10,4,3,1,0,3,109,0,0x19
9,10,4,4,1,1,2,178,12,0x19
9,10,4,5,1,1,2,200,11,0x19
9,10,4,6,1,1,2,178,12,0x19
9,10,4,7,1,0,3,109,0,0x19
9,10,4,8,1,0,4,52,51,0x19
9,10,4,9,1,0,4,17,17,0x19
9,10,5,1,1,0,4,21,21,0x19
9,10,5,2,1,0,3,62,0,0x19
9,10,5,3,1,0,3,123,0,0x19
9,10,5,4,1,1,2,200,11,0x19
9,10,5,5,1,1,2,226,11,0x19
9,10,5,6,1,1,2,200,11,0x19
9,10,5,7,1,0,3,123,0,0x19
9,10,5,8,1,0,3,62,0,0x19
9,10,5,9,1,0,4,21,21,0x19
9,10,6,1,1,0,4,17,17,0x19
9,10,6,2,1,0,4,52,51,0x19
9,10,6,3,1,0,3,109,0,0x19
9,10,6,4,1,1,2,178,12,0x19
9,10,6,5,1,1,2,200,11,0x19
9,10,6,6,1,1,2,178,12,0x19
9,10,6,7,1,0,3,109,0,0x19
9,10,6,8,1,0,4,52,51,0x19
9,10,6,9,1,0,4,17,17,0x19
9,10,7,2,1,0,4,31,31,0x19
9,10,7,3,1,0,3,71,0,0x19
9,10,7,4,1,0,3,109,0,0x19
9,10,7,5,1,0,3,123,0,0x19
9,10,7,6,1,0,3,109,0,0x19
9,10,7,7,1,0,3,71,0,0x19
9,10,7,8,1,0,4,31,31,0x19
9,10,8,2,1,0,4,15,15,0x19
9,10,8,3,1,0,4,31,31,0x19
9,10,8,4,1,0,4,52,51,0x19
9,10,8,5,1,0,3,62,0,0x19
9,10,8,6,1,0,4,52,51,0x19
9,10,8,7,1,0,4,31,31,0x19
9,10,8,8,1,0,4,15,15,0x19
9,10,9,4,1,0,4,17,17,0x19
9,10,9,5,1,0,4,21,21,0x19
9,10,9,6,1,0,4,17,17,0x19
10,0,1,4,0,0,4,17,17,0x00
10,0,1,5,0,0,4,21,21,0x00
10,0,1,6,0,0,4,17,17,0x00
10,0,2,2,0,0,4,15,15,0x00
10,0,2,3,0,0,4,31,31,0x00
10,0,2,4,0,0,4,52,51,0x00
10,0,2,5,0,0,3,62,0,0x00
10,0,2,6,0,0,4,52,51,0x00
10,0,2,7,0,0,4,31,31,0x00
10,0,2,8,0,0,4,15,15,0x00
10,0,3,2,0,0,4,31,31,0x00
10,0,3,3,0,0,3,71,0,0x00
10,0,3,4,0,0,3,111,1,0x00
10,0,3,5,0,0,3,126,0,0x00
10,0,3,6,0,0,3,111,1,0x00
10,0,3,7,0,0,3,71,0,0x00
10,0,3,8,0,0,4,31,31,0x00
10,0,4,1,0,0,4,17,17,0x00
10,0,4,2,0,0,4,52,51,0x00
10,0,4,3,0,0,3,111,1,0x00
10,0,4,4,0,0,2,182,11,0x00
10,0,4,5,0,0,2,201,11,0x00
10,0,4,6,0,0,2,182,11,0x00
10,0,4,7,0,0,3,111,1,0x00
10,0,4,8,0,0,4,52,51,0x00
10,0,4,9,0,0,4,17,17,0x00
10,0,5,1,0,0,4,21,21,0x00
10,0,5,2,0,0,3,62,0,0x00
10,0,5,3,0,0,3,126,0,0x00
10,0,5,4,0,0,2,201,11,0x00
10,0,5,5,0,0,2,223,10,0x00
10,0,5,6,0,0,2,201,11,0x00
10,0,5,7,0,0,3,126,0,0x00
10,0,5,8,0,0,3,62,0,0x00
10,0,5,9,0,0,4,21,21,0x00
10,0,6,1,0,0,4,17,17,0x00
10,0,6,2,0,0,4,52,51,0x00
10,0,6,3,0,0,3,111,1,0x00
10,0,6,4,0,0,2,182,11,0x00
10,0,6,5,0,0,2,201,11,0x00
10,0,6,6,0,0,2,182,11,0x00
10,0,6,7,0,0,3,111,1,0x00
10,0,6,8,0,0,4,52,51,0x00
10,0,6,9,0,0,4,17,17,0x00
10,0,7,2,0,0,4,31,31,0x00
10,0,7,3,0,0,3,71,0,0x00
10,0,7,4,0,0,3,111,1,0x00
10,0,7,5,0,0,3,126,0,0x00
10,0,7,6,0,0,3,111,1,0x00
10,0,7,7,0,0,3,71,0,0x00
10,0,7,8,0,0,4,31,31,0x00
10,0,8,2,0,0,4,15,15,0x00
10,0,8,3,0,0,4,31,31,0x00
10,0,8,4,0,0,4,52,51,0x00
10,0,8,5,0,0,3,62,0,0x00
10,0,8,6,0,0,4,52,51,0x00
10,0,8,7,0,0,4,31,31,0x00
10,0,8,8,0,0,4,15,15,0x00
10,0,9,4,0,0,4,17,17,0x00
10,0,9,5,0,0,4,21,21,0x00
10,0,9,6,0,0,4,17,17,0x00
10,1,1,3,0,0,4,20,20,0x00
10,1,1,4,0,0,4,31,31,0x00
10,1,1,5,0,0,4,35,34,0x00
10,1,1,6,0,0,4,31,31,0x00
10,1,1,7,0,0,4,20,20,0x00
10,1,2,2,0,0,4,29,29,0x00
10,1,2,3,0,0,3,63,0,0x00
10,1,2,4,0,0,3,91,0,0x00
10,1,2,5,0,0,3,101,0,0x00
10,1,2,6,0,0,3,91,0,0x00
10,1,2,7,0,0,3,63,0,0x00
10,1,2,8,0,0,4,29,29,0x00
10,1,3,1,0,0,4,20,20,0x00
10,1,3,2,0,0,3,63,0,0x00
10,1,3,3,0,0,3,127,0,0x00
10,1,3,4,0,0,2,196,12,0x00
10,1,3,5,0,0,2,212,11,0x00
10,1,3,6,0,0,2,196,12,0x00
10,1,3,7,0,0,3,127,0,0x00
10,1,3,8,0,0,3,63,0,0x00
10,1,3,9,0,0,4,20,20,0x00
10,1,4,1,0,0,4,31,31,0x00
10,1,4,2,0,0,3,91,0,0x00
10,1,4,3,0,0,2,196,12,0x00
10,1,4,4,0,1,1,267,12,0x00
10,1,4,5,0,1,1,290,11,0x00
10,1,4,6,0,1,1,267,12,0x00
10,1,4,7,0,0,2,196,12,0x00
10,1,4,8,0,0,3,91,0,0x00
10,1,4,9,0,0,4,31,31,0x00
10,1,5,1,0,0,4,35,34,0x00
10,1,5,2,0,0,3,101,0,0x00
10,1,5,3,0,0,2,212,11,0x00
10,1,5,4,0,1,1,290,11,0x00
10,1,5,5,0,1,1,314,11,0x00
10,1,5,6,0,1,1,290,11,0x00
10,1,5,7,0,0,2,212,11,0x00
10,1,5,8,0,0,3,101,0,0x00
10,1,5,9,0,0,4,35,34,0x00
10,1,6,1,0,0,4,31,31,0x00
10,1,6,2,0,0,3,91,0,0x00
10,1,6,3,0,0,2,196,12,0x00
10,1,6,4,0,1,1,267,12,0x00
10,1,6,5,0,1,1,290,11,0x00
10,1,6,6,0,1,1,267,12,0x00
10,1,6,7,0,0,2,196,12,0x00
10,1,6,8,0,0,3,91,0,0x00
10,1,6,9,0,0,4,31,31,0x00
10,1,7,1,0,0,4,20,20,0x00
10,1,7,2,0,0,3,63,0,0x00
10,1,7,3,0,0,3,127,0,0x00
10,1,7,4,0,0,2,196,12,0x00
10,1,7,5,0,0,2,212,11,0x00
10,1,7,6,0,0,2,196,12,0x00
10,1,7,7,0,0,3,127,0,0x00
10,1,7,8,0,0,3,63,0,0x00
10,1,7,9,0,0,4,20,20,0x00
10,1,8,2,0,0,4,29,29,0x00
10,1,8,3,0,0,3,63,0,0x00
10,1,8,4,0,0,3,91,0,0x00
10,1,8,5,0,0,3,101,0,0x00
10,1,8,6,0,0,3,91,0,0x00
10,1,8,7,0,0,3,63,0,0x00
10,1,8,8,0,0,4,29,29,0x00
10,1,9,3,0,0,4,20,20,0x00
10,1,9,4,0,0,4,31,31,0x00
10,1,9,5,0,0,4,35,34,0x00
10,1,9,6,0,0,4,31,31,0x00
10,1,9,7,0,0,4,20,20,0x00
10,2,1,3,0,0,4,28,28,0x00
10,2,1,4,0,0,4,40,39,0x00
10,2,1,5,0,0,4,44,43,0x00
10,2,1,6,0,0,4,40,39,0x00
10,2,1,7,0,0,4,28,28,0x00
10,2,2,2,0,0,4,35,34,0x00
10,2,2,3,0,0,3,82,0,0x00
10,2,2,4,0,0,3,114,0,0x00
10,2,2,5,0,0,3,124,0,0x00
10,2,2,6,0,0,3,114,0,0x00
10,2,2,7,0,0,3,82,0,0x00
10,2,2,8,0,0,4,35,34,0x00
10,2,3,1,0,0,4,28,28,0x00
10,2,3,2,0,0,3,82,0,0x00
10,2,3,3,0,0,2,175,12,0x00
10,2,3,4,0,0,2,234,11,0x00
10,2,3,5,0,0,2,253,11,0x00
10,2,3,6,0,0,2,234,11,0x00
10,2,3,7,0,0,2,175,12,0x00
10,2,3,8,0,0,3,82,0,0x00
10,2,3,9,0,0,4,28,28,0x00
10,2,4,1,0,0,4,40,39,0x00
10,2,4,2,0,0,3,114,0,0x00
10,2,4,3,0,0,2,234,11,0x00
10,2,4,4,0,1,1,303,11,0x00
10,2,4,5,0,1,1,327,10,0x00
10,2,4,6,0,1,1,303,11,0x00
10,2,4,7,0,0,2,234,11,0x00
10,2,4,8,0,0,3,114,0,0x00
10,2,4,9,0,0,4,40,39,0x00
10,2,5,1,0,0,4,44,43,0x00
10,2,5,2,0,0,3,124,0,0x00
10,2,5,3,0,0,2,253,11,0x00
10,2,5,4,0,1,1,327,10,0x00
10,2,5,5,0,0,0,355,9,0x00
10,2,5,6,0,1,1,327,10,0x00
10,2,5,7,0,0,2,253,11,0x00
10,2,5,8,0,0,3,124,0,0x00
10,2,5,9,0,0,4,44,43,0x00
10,2,6,1,0,0,4,40,39,0x00
10,2,6,2,0,0,3,114,0,0x00
10,2,6,3,0,0,2,234,11,0x00
10,2,6,4,0,1,1,303,11,0x00
10,2,6,5,0,1,1,327,10,0x00
10,2,6,6,0,1,1,303,11,0x00
10,2,6,7,0,0,2,234,11,0x00
10,2,6,8,0,0,3,114,0,0x00
10,2,6,9,0,0,4,40,39,0x00
10,2,7,1,0,0,4,28,28,0x00
10,2,7,2,0,0,3,82,0,0x00
10,2,7,3,0,0,2,175,12,0x00
10,2,7,4,0,0,2,234,11,0x00
10,2,7,5,0,0,2,253,11,0x00
10,2,7,6,0,0,2,234,11,0x00
10,2,7,7,0,0,2,175,12,0x00
10,2,7,8,0,0,3,82,0,0x00
10,2,7,9,0,0,4,28,28,0x00
10,2,8,2,0,0,4,35,34,0x00
10,2,8,3,0,0,3,82,0,0x00
10,2,8,4,0,0,3,114,0,0x00
10,2,8,5,0,0,3,124,0,0x00
10,2,8,6,0,0,3,114,0,0x00
10,2,8,7,0,0,3,82,0,0x00
10,2,8,8,0,0,4,35,34,0x00
10,2,9,3,0,0,4,28,28,0x00
10,2,9,4,0,0,4,40,39,0x00
10,2,9,5,0,0,4,44,43,0x00
10,2,9,6,0,0,4,40,39,0x00
10,2,9,7,0,0,4,28,28,0x00
10,3,1,3,0,0,4,29,29,0x00
10,3,1,4,0,0,4,41,40,0x00
10,3,1,5,0,0,4,46,45,0x00
10,3,1,6,0,0,4,41,40,0x00
10,3,1,7,0,0,4,29,29,0x00
10,3,2,2,0,0,4,36,35,0x00
10,3,2,3,0,0,3,84,0,0x00
10,3,2,4,0,0,3,116,0,0x00
10,3,2,5,0,0,3,127,0,0x00
10,3,2,6,0,0,3,116,0,0x00
10,3,2,7,0,0,3,84,0,0x00
10,3,2,8,0,0,4,36,35,0x00
10,3,3,1,0,0,4,29,29,0x00
10,3,3,2,0,0,3,84,0,0x00
10,3,3,3,0,0,2,176,12,0x00
10,3,3,4,0,0,2,237,10,0x00
10,3,3,5,0,0,2,260,9,0x00
10,3,3,6,0,0,2,237,10,0x00
10,3,3,7,0,0,2,176,12,0x00
10,3,3,8,0,0,3,84,0,0x00
10,3,3,9,0,0,4,29,29,0x00
10,3,4,1,0,0,4,41,40,0x00
10,3,4,2,0,0,3,116,0,0x00
10,3,4,3,0,0,2,237,10,0x00
10,3,4,4,0,1,1,311,12,0x00
10,3,4,5,0,1,1,339,11,0x00
10,3,4,6,0,1,1,311,12,0x00
10,3,4,7,0,0,2,237,10,0x00
10,3,4,8,0,0,3,116,0,0x00
10,3,4,9,0,0,4,41,40,0x00
10,3,5,1,0,0,4,46,45,0x00
10,3,5,2,0,0,3,127,0,0x00
10,3,5,3,0,0,2,260,9,0x00
10,3,5,4,0,1,1,339,11,0x00
10,3,5,5,0,0,0,367,12,0x00
10,3,5,6,0,1,1,339,11,0x00
10,3,5,7,0,0,2,260,9,0x00
10,3,5,8,0,0,3,127,0,0x00
10,3,5,9,0,0,4,46,45,0x00
10,3,6,1,0,0,4,41,40,0x00
10,3,6,2,0,0,3,116,0,0x00
10,3,6,3,0,0,2,237,10,0x00
10,3,6,4,0,1,1,311,12,0x00
10,3,6,5,0,1,1,339,11,0x00
10,3,6,6,0,1,1,311,12,0x00
10,3,6,7,0,0,2,237,10,0x00
10,3,6,8,0,0,3,116,0,0x00
10,3,6,9,0,0,4,41,40,0x00
10,3,7,1,0,0,4,29,29,0x00
10,3,7,2,0,0,3,84,0,0x00
10,3,7,3,0,0,2,176,12,0x00
10,3,7,4,0,0,2,237,10,0x00
10,3,7,5,0,0,2,260,9,0x00
10,3,7,6,0,0,2,237,10,0x00
10,3,7,7,0,0,2,176,12,0x00
10,3,7,8,0,0,3,84,0,0x00
10,3,7,9,0,0,4,29,29,0x00
10,3,8,2,0,0,4,36,35,0x00
10,3,8,3,0,0,3,84,0,0x00
10,3,8,4,0,0,3,116,0,0x00
10,3,8,5,0,0,3,127,0,0x00
10,3,8,6,0,0,3,116,0,0x00
10,3,8,7,0,0,3,84,0,0x00
10,3,8,8,0,0,4,36,35,0x00
10,3,9,3,0,0,4,29,29,0x00
10,3,9,4,0,0,4,41,40,0x00
10,3,9,5,0,0,4,46,45,0x00
10,3,9,6,0,0,4,41,40,0x00
10,3,9,7,0,0,4,29,29,0x00
10,4,1,3,0,0,4,24,24,0x00
10,4,1,4,0,0,4,35,34,0x00
10,4,1,5,0,0,4,39,38,0x00
10,4,1,6,0,0,4,35,34,0x00
10,4,1,7,0,0,4,24,24,0x00
10,4,2,2,0,0,4,31,31,0x00
10,4,2,3,0,0,3,69,0,0x00
10,4,2,4,0,0,3,99,0,0x00
10,4,2,5,0,0,3,110,0,0x00
10,4,2,6,0,0,3,99,0,0x00
10,4,2,7,0,0,3,69,0,0x00
10,4,2,8,0,0,4,31,31,0x00
10,4,3,1,0,0,4,24,24,0x00
10,4,3,2,0,0,3,69,0,0x00
10,4,3,3,0,0,3,137,0,0x00
10,4,3,4,0,0,2,208,11,0x00
10,4,3,5,0,0,2,229,10,0x00
10,4,3,6,0,0,2,208,11,0x00
10,4,3,7,0,0,3,137,0,0x00
10,4,3,8,0,0,3,69,0,0x00
10,4,3,9,0,0,4,24,24,0x00
10,4,4,1,0,0,4,35,34,0x00
10,4,4,2,0,0,3,99,0,0x00
10,4,4,3,0,0,2,208,11,0x00
10,4,4,4,0,1,1,279,11,0x00
10,4,4,5,0,1,1,300,10,0x00
10,4,4,6,0,1,1,279,11,0x00
10,4,4,7,0,0,2,208,11,0x00
10,4,4,8,0,0,3,99,0,0x00
10,4,4,9,0,0,4,35,34,0x00
10,4,5,1,0,0,4,39,38,0x00
10,4,5,2,0,0,3,110,0,0x00
10,4,5,3,0,0,2,229,10,0x00
10,4,5,4,0,1,1,300,10,0x00
10,4,5,5,0,1,1,324,11,0x00
10,4,5,6,0,1,1,300,10,0x00
10,4,5,7,0,0,2,229,10,0x00
10,4,5,8,0,0,3,110,0,0x00
10,4,5,9,0,0,4,39,38,0x00
10,4,6,1,0,0,4,35,34,0x00
10,4,6,2,0,0,3,99,0,0x00
10,4,6,3,0,0,2,208,11,0x00
10,4,6,4,0,1,1,279,11,0x00
10,4,6,5,0,1,1,300,10,0x00
10,4,6,6,0,1,1,279,11,0x00
10,4,6,7,0,0,2,208,11,0x00
10,4,6,8,0,0,3,99,0,0x00
10,4,6,9,0,0,4,35,34,0x00
10,4,7,1,0,0,4,24,24,0x00
10,4,7,2,0,0,3,69,0,0x00
10,4,7,3,0,0,3,137,0,0x00
10,4,7,4,0,0,2,208,11,0x00
10,4,7,5,0,0,2,229,10,0x00
10,4,7,6,0,0,2,208,11,0x00
10,4,7,7,0,0,3,137,0,0x00
10,4,7,8,0,0,3,69,0,0x00
10,4,7,9,0,0,4,24,24,0x00
10,4,8,2,0,0,4,31,31,0x00
10,4,8,3,0,0,3,69,0,0x00
10,4,8,4,0,0,3,99,0,0x00
10,4,8,5,0,0,3,110,0,0x00
10,4,8,6,0,0,3,99,0,0x00
10,4,8,7,0,0,3,69,0,0x00
10,4,8,8,0,0,4,31,31,0x00
10,4,9,3,0,0,4,24,24,0x00
10,4,9,4,0,0,4,35,34,0x00
10,4,9,5,0,0,4,39,38,0x00
10,4,9,6,0,0,4,35,34,0x00
10,4,9,7,0,0,4,24,24,0x00
10,5,1,3,0,0,4,15,15,0x00
10,5,1,4,0,0,4,23,23,0x00
10,5,1,5,0,0,4,26,26,0x00
10,5,1,6,0,0,4,23,23,0x00
10,5,1,7,0,0,4,15,15,0x00
10,5,2,2,0,0,4,19,19,0x00
10,5,2,3,0,0,4,43,42,0x00
10,5,2,4,0,0,3,66,0,0x00
10,5,2,5,0,0,3,76,0,0x00
10,5,2,6,0,0,3,66,0,0x00
10,5,2,7,0,0,4,43,42,0x00
10,5,2,8,0,0,4,19,19,0x00
10,5,3,1,0,0,4,15,15,0x00
10,5,3,2,0,0,4,43,42,0x00
10,5,3,3,0,0,3,86,0,0x00
10,5,3,4,0,0,3,133,1,0x00
10,5,3,5,0,0,2,166,12,0x00
10,5,3,6,0,0,3,133,1,0x00
10,5,3,7,0,0,3,86,0,0x00
10,5,3,8,0,0,4,43,42,0x00
10,5,3,9,0,0,4,15,15,0x00
10,5,4,1,0,0,4,23,23,0x00
10,5,4,2,0,0,3,66,0,0x00
10,5,4,3,0,0,3,133,1,0x00
10,5,4,4,0,0,2,205,11,0x00
10,5,4,5,0,0,2,225,12,0x00
10,5,4,6,0,0,2,205,11,0x00
10,5,4,7,0,0,3,133,1,0x00
10,5,4,8,0,0,3,66,0,0x00
10,5,4,9,0,0,4,23,23,0x00
10,5,5,1,0,0,4,26,26,0x00
10,5,5,2,0,0,3,76,0,0x00
10,5,5,3,0,0,2,166,12,0x00
10,5,5,4,0,0,2,225,12,0x00
10,5,5,5,0,0,2,244,11,0x00
10,5,5,6,0,0,2,225,12,0x00
10,5,5,7,0,0,2,166,12,0x00
10,5,5,8,0,0,3,76,0,0x00
10,5,5,9,0,0,4,26,26,0x00
10,5,6,1,0,0,4,23,23,0x00
10,5,6,2,0,0,3,66,0,0x00
10,5,6,3,0,0,3,133,1,0x00
10,5,6,4,0,0,2,205,11,0x00
10,5,6,5,0,0,2,225,12,0x00
10,5,6,6,0,0,2,205,11,0x00
10,5,6,7,0,0,3,133,1,0x00
10,5,6,8,0,0,3,66,0,0x00
10,5,6,9,0,0,4,23,23,0x00
10,5,7,1,0,0,4,15,15,0x00
10,5,7,2,0,0,4,43,42,0x00
10,5,7,3,0,0,3,86,0,0x00
10,5,7,4,0,0,3,133,1,0x00
10,5,7,5,0,0,2,166,12,0x00
10,5,7,6,0,0,3,133,1,0x00
10,5,7,7,0,0,3,86,0,0x00
10,5,7,8,0,0,4,43,42,0x00
10,5,7,9,0,0,4,15,15,0x00
10,5,8,2,0,0,4,19,19,0x00
10,5,8,3,0,0,4,43,42,0x00
10,5,8,4,0,0,3,66,0,0x00
10,5,8,5,0,0,3,76,0,0x00
10,5,8,6,0,0,3,66,0,0x00
10,5,8,7,0,0,4,43,42,0x00
10,5,8,8,0,0,4,19,19,0x00
10,5,9,3,0,0,4,15,15,0x00
10,5,9,4,0,0,4,23,23,0x00
10,5,9,5,0,0,4,26,26,0x00
